n_all,n_strata,RR_stratum_1,RR_stratum_2,RR_stratum_3,RR_star_lower,RR_star_upper,response,n_triads_per_stratum,haplo_freq_most_common_allele_stratum_1,haplo_freq_most_common_allele_stratum_2,haplo_freq_most_common_allele_stratum_3,alpha,RR.power_Haplotype_2
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.95,0.65,5.000000000000001e-7,0.29
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.95,0.65,5.000000000000001e-7,0.92
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.95,0.65,5.000000000000001e-7,0.26
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.95,0.65,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.95,0.65,5.000000000000001e-7,0.2
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.95,0.65,5.000000000000001e-7,0.84
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.95,0.65,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.95,0.65,5.000000000000001e-7,0.12
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.95,0.65,5.000000000000001e-7,0.7
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.95,0.65,5.000000000000001e-7,0.97
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.95,0.65,5.000000000000001e-7,0.04
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.95,0.65,5.000000000000001e-7,0.35
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.95,0.65,5.000000000000001e-7,0.76
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.95,0.65,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.95,0.65,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.95,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.95,0.65,5.000000000000001e-7,0.01
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.95,0.65,5.000000000000001e-7,0.1
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.95,0.65,5.000000000000001e-7,0.35
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.95,0.65,5.000000000000001e-7,0.65
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.95,0.65,5.000000000000001e-7,0.85
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.95,0.65,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.95,0.65,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.975,0.65,5.000000000000001e-7,0.32
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.975,0.65,5.000000000000001e-7,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.975,0.65,5.000000000000001e-7,0.32
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.975,0.65,5.000000000000001e-7,0.94
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.975,0.65,5.000000000000001e-7,0.31
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.975,0.65,5.000000000000001e-7,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.975,0.65,5.000000000000001e-7,0.29
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.975,0.65,5.000000000000001e-7,0.92
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.975,0.65,5.000000000000001e-7,0.26
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.975,0.65,5.000000000000001e-7,0.89
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.975,0.65,5.000000000000001e-7,0.2
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.975,0.65,5.000000000000001e-7,0.84
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.975,0.65,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.975,0.65,5.000000000000001e-7,0.12
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.975,0.65,5.000000000000001e-7,0.7
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.975,0.65,5.000000000000001e-7,0.97
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.975,0.65,5.000000000000001e-7,0.03
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.975,0.65,5.000000000000001e-7,0.33
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.975,0.65,5.000000000000001e-7,0.74
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.975,0.65,5.000000000000001e-7,0.94
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.975,0.65,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.975,0.65,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.975,0.65,5.000000000000001e-7,0.01
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.975,0.65,5.000000000000001e-7,0.08
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.975,0.65,5.000000000000001e-7,0.31
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.975,0.65,5.000000000000001e-7,0.59
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.975,0.65,5.000000000000001e-7,0.81
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.975,0.65,5.000000000000001e-7,0.93
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.975,0.65,5.000000000000001e-7,0.98
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.6,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.6,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.6,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.6,0.7,5.000000000000001e-7,0.91
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.6,0.7,5.000000000000001e-7,0.26
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.6,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.6,0.7,5.000000000000001e-7,0.24
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.6,0.7,5.000000000000001e-7,0.88
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.6,0.7,5.000000000000001e-7,0.21
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.6,0.7,5.000000000000001e-7,0.85
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.6,0.7,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.6,0.7,5.000000000000001e-7,0.16
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.6,0.7,5.000000000000001e-7,0.78
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.6,0.7,5.000000000000001e-7,0.98
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.6,0.7,5.000000000000001e-7,0.1
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.6,0.7,5.000000000000001e-7,0.64
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.6,0.7,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.6,0.7,5.000000000000001e-7,0.04
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.6,0.7,5.000000000000001e-7,0.35
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.6,0.7,5.000000000000001e-7,0.76
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.6,0.7,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.6,0.7,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.6,0.7,5.000000000000001e-7,0.01
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.6,0.7,5.000000000000001e-7,0.16
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.6,0.7,5.000000000000001e-7,0.48
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.6,0.7,5.000000000000001e-7,0.77
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.6,0.7,5.000000000000001e-7,0.93
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.6,0.7,5.000000000000001e-7,0.98
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.6,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.65,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.65,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.65,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.65,0.7,5.000000000000001e-7,0.91
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.65,0.7,5.000000000000001e-7,0.26
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.65,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.65,0.7,5.000000000000001e-7,0.24
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.65,0.7,5.000000000000001e-7,0.88
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.65,0.7,5.000000000000001e-7,0.21
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.65,0.7,5.000000000000001e-7,0.85
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.65,0.7,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.65,0.7,5.000000000000001e-7,0.16
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.65,0.7,5.000000000000001e-7,0.78
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.65,0.7,5.000000000000001e-7,0.98
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.65,0.7,5.000000000000001e-7,0.1
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.65,0.7,5.000000000000001e-7,0.64
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.65,0.7,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.65,0.7,5.000000000000001e-7,0.04
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.65,0.7,5.000000000000001e-7,0.35
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.65,0.7,5.000000000000001e-7,0.76
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.65,0.7,5.000000000000001e-7,0.95
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.65,0.7,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.65,0.7,5.000000000000001e-7,0.01
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.65,0.7,5.000000000000001e-7,0.15
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.65,0.7,5.000000000000001e-7,0.47
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.65,0.7,5.000000000000001e-7,0.77
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.65,0.7,5.000000000000001e-7,0.93
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.65,0.7,5.000000000000001e-7,0.98
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.65,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.7,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.7,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.7,0.7,5.000000000000001e-7,0.27
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.7,0.7,5.000000000000001e-7,0.91
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.7,0.7,5.000000000000001e-7,0.26
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.7,0.7,5.000000000000001e-7,0.9
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.7,0.7,5.000000000000001e-7,0.24
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.7,0.7,5.000000000000001e-7,0.88
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.7,0.7,5.000000000000001e-7,0.21
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.7,0.7,5.000000000000001e-7,0.85
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.7,0.7,5.000000000000001e-7,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.7,0.7,5.000000000000001e-7,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.7,0.7,5.000000000000001e-7,1
